ReefID,ReefName,X_COORD,Y_COORD,Area_HA,PReef,OutbreakStaus,Paired,Pairing,Region,Zone,MgmtArea
11-320,U/N Reef (11-320),143.7099762,-11.01724529,41.73051834,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-321,U/N Reef (11-321),143.7519531,-11.0630846,1498.470459,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-322,U/N Reef (11-322),143.7989349,-11.05340862,281.4711609,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-323,U/N Reef (11-323),143.8092499,-11.07327938,150.5942078,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
12-002,Bannan Reef (12-002),143.2943573,-12.0694294,6.97158241,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
12-026,Kemp Rocks Reef (12-026),143.3610077,-12.43950653,28.0906105,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
12-148,U/N Reef (12-148),143.6544342,-12.97354221,4.67788744,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
13-109,U/N Reef (13-109),143.8157196,-13.96458149,11.15799236,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
13-137,U/N Reef (13-137),144.1101837,-13.65716457,27.34611511,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
14-002,Beabey Patches (14-002),143.8221741,-14.01346874,51.61544418,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
14-004,Keast Shoal (14-004),143.9352722,-14.05226326,7.95385885,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
14-005,Cameron Shoal (14-005),143.9318695,-14.05947208,11.88824654,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
14-007,Taiwan Shoal (14-007),143.9258881,-14.06640339,13.54560471,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
13-064,North Khandalla Shoal (13-064),143.6889343,-13.42867851,14.71484089,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
13-065,Drake Shoal (13-065),143.7061005,-13.43428612,69.11549377,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
13-066,South Khandalla Shoal (13-066),143.6916199,-13.43684864,9.16078663,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
13-071,Heath Reef (13-071),143.6811371,-13.47515297,72.73781586,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
14-009,Clark Shoal (14-009),143.9367676,-14.12939835,45.80315018,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
14-011,Olive Patch (14-011),143.933075,-14.17860126,33.48742294,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
14-019,Aylen Patch (14-019),144.4849091,-14.1037178,75.51709747,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
14-020,Oswald Shoal (14-020),144.497879,-14.10725403,74.42081451,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
14-023,Atkinson Reef (14-023),144.3023529,-14.12132931,20.36733055,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
13-083,Hay Island Reef (13-083),143.6907196,-13.6692791,72.85565186,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
14-036,Pipon Shoals (14-036),144.5353088,-14.09478951,116.7601852,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
14-037,Melanie Patches (14-037),144.5770111,-14.10134888,68.05019379,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
14-040,Singleton Patch (14-040),144.6007538,-14.15975761,25.05673218,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
99-462a,U/N Reef (99-462a),142.198349,-10.55118656,719.8924561,Not Actioned,No Data,NA,,,NA,NA
99-462b,U/N Reef (99-462b),142.2255554,-10.54458332,91.7328186,Not Actioned,No Data,NA,,,NA,NA
99-463,U/N Reef (99-463),142.1761017,-10.54168606,9.45744419,Not Actioned,No Data,NA,,,NA,NA
99-464,U/N Reef (99-464),143.5165558,-10.54308128,632.2746582,Not Actioned,No Data,NA,,,NA,NA
99-465,U/N Reef (99-465),143.9120789,-10.54318714,316.5943909,Not Actioned,No Data,NA,,,NA,NA
99-466,U/N Reef (99-466),143.7010651,-10.54388714,320.8083191,Not Actioned,No Data,NA,,,NA,NA
99-467,U/N Reef (99-467),143.7391663,-10.54464149,115.0012207,Not Actioned,No Data,NA,,,NA,NA
99-468,U/N Reef (99-468),142.238266,-10.54471874,4.21163225,Not Actioned,No Data,NA,,,NA,NA
99-469,U/N Reef (99-469),142.348053,-10.54893208,157.1334229,Not Actioned,No Data,NA,,,NA,NA
99-470,U/N Reef (99-470),142.3765869,-10.55236149,27.24341393,Not Actioned,No Data,NA,,,NA,NA
99-471,U/N Reef (99-471),142.2346954,-10.55305958,43.37164307,Not Actioned,No Data,NA,,,NA,NA
99-472,U/N Reef (99-472),143.4876709,-10.55386734,31.46034622,Not Actioned,No Data,NA,,,NA,NA
99-473,U/N Reef (99-473),142.3287811,-10.55666637,45.19973373,Not Actioned,No Data,NA,,,NA,NA
99-474,U/N Reef (99-474),143.9211426,-10.55549526,354.8328247,Not Actioned,No Data,NA,,,NA,NA
99-475,Bayag Reef (99-475),143.2514496,-10.56016731,823.6325073,Not Actioned,No Data,NA,,,NA,NA
99-476,U/N Reef (99-476),142.160141,-10.56311417,231.948761,Not Actioned,No Data,NA,,,NA,NA
99-477,U/N Reef (99-477),143.4628906,-10.563797,224.138443,Not Actioned,No Data,NA,,,NA,NA
99-478,U/N Reef (99-478),143.4140167,-10.56578922,547.8585815,Not Actioned,No Data,NA,,,NA,NA
99-479a,U/N Reef (99-479a),142.2090607,-10.58542156,84.59159088,Not Actioned,No Data,NA,,,NA,NA
99-479b,U/N Reef (99-479b),142.2162781,-10.57439137,25.1384449,Not Actioned,No Data,NA,,,NA,NA
99-479c,U/N Reef (99-479c),142.2286377,-10.57008934,22.37099648,Not Actioned,No Data,NA,,,NA,NA
99-480,U/N Reef (99-480),143.9150848,-10.57259083,581.6422119,Not Actioned,No Data,NA,,,NA,NA
99-481,U/N Reef (99-481),142.1759644,-10.5741806,55.33990479,Not Actioned,No Data,NA,,,NA,NA
99-482,U/N Reef (99-482),143.9253845,-10.58829594,142.1671143,Not Actioned,No Data,NA,,,NA,NA
99-483,U/N Reef (99-483),142.232254,-10.58983707,33.53784561,Not Actioned,No Data,NA,,,NA,NA
99-484,U/N Reef (99-484),143.4884644,-10.59537983,83.52339935,Not Actioned,No Data,NA,,,NA,NA
99-485a,U/N Reef (99-485a),142.200943,-10.59562492,132.214325,Not Actioned,No Data,NA,,,NA,NA
99-485b,U/N Reef (99-485b),142.129364,-10.72517967,1515.155396,Not Actioned,No Data,NA,,,NA,NA
99-486,U/N Reef (99-486),142.6195221,-10.5962286,162.2946625,Not Actioned,No Data,NA,,,NA,NA
99-487,U/N Reef (99-487),142.2344818,-10.59611511,93.89571381,Not Actioned,No Data,NA,,,NA,NA
99-488,U/N Reef (99-488),143.9089966,-10.59624958,70.97097778,Not Actioned,No Data,NA,,,NA,NA
99-489,U/N Reef (99-489),142.1441956,-10.61122322,828.0015869,Not Actioned,No Data,NA,,,NA,NA
99-491,U/N Reef (99-491),143.089798,-10.59838772,378.0400696,Not Actioned,No Data,NA,,,NA,NA
99-492,U/N Reef (99-492),143.932312,-10.59911919,312.252594,Not Actioned,No Data,NA,,,NA,NA
99-493,U/N Reef (99-493),142.0973663,-10.60252666,176.9516754,Not Actioned,No Data,NA,,,NA,NA
99-494,U/N Reef (99-494),142.1210175,-10.60309219,158.9507141,Not Actioned,No Data,NA,,,NA,NA
99-495,U/N Reef (99-495),142.2942047,-10.60338593,652.2102661,Not Actioned,No Data,NA,,,NA,NA
99-496,U/N Reef (99-496),143.6825256,-10.60664749,1313.947021,Not Actioned,No Data,NA,,,NA,NA
99-497,U/N Reef (99-497),142.6127319,-10.60973167,101.3304291,Not Actioned,No Data,NA,,,NA,NA
99-498,U/N Reef (99-498),143.2971954,-10.61133671,105.413147,Not Actioned,No Data,NA,,,NA,NA
99-300,Alpha Reef (99-300),142.5192413,-10.61234856,10.40598583,Not Actioned,No Data,NA,,,NA,NA
99-302,Kagar Reef (99-302),142.9126434,-10.59951687,3475.030518,Not Actioned,No Data,NA,,,NA,NA
99-303a,Mount Adolphus (Mori) Island Reef (No 1) (99-303a),142.6458283,-10.6229496,102.5437927,Not Actioned,No Data,NA,,,NA,NA
99-303b,Mount Adolphus (Mori) Island Reef (No 2) (99-303b),142.6533966,-10.6502285,205.6940155,Not Actioned,No Data,NA,,,NA,NA
99-303c,Mount Adolphus (Mori) Island Reef (No 3) (99-303c),142.6446381,-10.63807487,145.6567688,Not Actioned,No Data,NA,,,NA,NA
99-499,U/N Reef (99-499),143.9102325,-10.61163521,246.4176636,Not Actioned,No Data,NA,,,NA,NA
99-500,U/N Reef (99-500),142.6264343,-10.61249447,47.05105209,Not Actioned,No Data,NA,,,NA,NA
99-501,U/N Reef (99-501),143.9238281,-10.61352062,44.90355682,Not Actioned,No Data,NA,,,NA,NA
99-503,U/N Reef (99-503),143.9446411,-10.61746407,300.0739136,Not Actioned,No Data,NA,,,NA,NA
99-504,U/N Reef (99-504),143.7629242,-10.62014294,33.96769333,Not Actioned,No Data,NA,,,NA,NA
99-505,U/N Reef (99-505),143.9128113,-10.62116051,2.94197416,Not Actioned,No Data,NA,,,NA,NA
99-506,Asp Shoals (99-506),142.3726196,-10.62128639,36.65362549,Not Actioned,No Data,NA,,,NA,NA
99-507,U/N Reef (99-507),143.9011688,-10.62301826,36.49437332,Not Actioned,No Data,NA,,,NA,NA
99-508,U/N Reef (99-508),143.4382935,-10.62349892,356.4551392,Not Actioned,No Data,NA,,,NA,NA
99-509,U/N Reef (99-509),143.4717102,-10.62406254,36.37207794,Not Actioned,No Data,NA,,,NA,NA
99-510,U/N Reef (99-510),143.9082642,-10.62424183,13.83922482,Not Actioned,No Data,NA,,,NA,NA
99-511,U/N Reef (99-511),143.9326477,-10.6364069,1.44542074,Not Actioned,No Data,NA,,,NA,NA
99-304,Morilug Reef (99-304),142.6821289,-10.64336491,48.79264832,Not Actioned,No Data,NA,,,NA,NA
99-305,Kai-Damun Reef (99-305),142.8497772,-10.65218353,2579.552002,Not Actioned,No Data,NA,,,NA,NA
99-306,U/N Reef (99-306),142.754303,-10.65924644,53.91291809,Not Actioned,No Data,NA,,,NA,NA
99-311,Akone Reef (99-311),142.6699524,-10.66781425,28.59788132,Not Actioned,No Data,NA,,,NA,NA
99-312,U/N Reef (99-312),142.68396,-10.66777039,61.69647598,Not Actioned,No Data,NA,,,NA,NA
99-345,U/N Reef (99-345),143.3747559,-10.62315369,204.9545746,Not Actioned,No Data,NA,,,NA,NA
99-346,U/N Reef (99-346),143.2228394,-10.63656139,724.2322998,Not Actioned,No Data,NA,,,NA,NA
99-512,U/N Reef (99-512),143.9412231,-10.63706112,653.897644,Not Actioned,No Data,NA,,,NA,NA
99-513,U/N Reef (99-513),143.9282684,-10.63938808,0.71465683,Not Actioned,No Data,NA,,,NA,NA
99-514,U/N Reef (99-514),143.9502716,-10.6531477,788.7183838,Not Actioned,No Data,NA,,,NA,NA
99-515,U/N Reef (99-515),142.2814026,-10.69026089,51.38628769,Not Actioned,No Data,NA,,,NA,NA
99-517,U/N Reef (99-517),142.3816681,-10.70295334,83.06729889,Not Actioned,No Data,NA,,,NA,NA
99-518,U/N Reef (99-518),142.3519592,-10.70862865,216.4501038,Not Actioned,No Data,NA,,,NA,NA
99-347,U/N Reef (99-347),143.0377502,-10.64728355,436.7577515,Not Actioned,No Data,NA,,,NA,NA
99-379,U/N Reef (99-379),143.5645752,-10.6210928,1858.30542,Not Actioned,No Data,NA,,,NA,NA
99-380,U/N Reef (99-380),143.6513062,-10.6337719,509.3763733,Not Actioned,No Data,NA,,,NA,NA
99-383,U/N Reef (99-383),143.9480133,-10.67279911,654.3815918,Not Actioned,No Data,NA,,,NA,NA
99-388,U/N Reef (99-388),143.888382,-10.67155743,21.4328022,Not Actioned,No Data,NA,,,NA,NA
99-393,U/N Reef (99-393),142.1079865,-10.35225391,94.35257721,Not Actioned,No Data,NA,,,NA,NA
99-519,U/N Reef (99-519),142.4386597,-10.7097168,56.22273636,Not Actioned,No Data,NA,,,NA,NA
99-520,U/N Reef (99-520),142.3695984,-10.71320534,26.08228493,Not Actioned,No Data,NA,,,NA,NA
99-521a,U/N Reef (99-521a),142.3907623,-10.74054527,260.591217,Not Actioned,No Data,NA,,,NA,NA
99-521b,U/N Reef (99-521b),142.4148254,-10.71356201,34.91201019,Not Actioned,No Data,NA,,,NA,NA
99-522,U/N Reef (99-522),142.2949066,-10.72233105,323.221283,Not Actioned,No Data,NA,,,NA,NA
99-394,U/N Reef (99-394),142.0543366,-10.35640526,325.9323425,Not Actioned,No Data,NA,,,NA,NA
99-395,U/N Reef (99-395),143.9400024,-10.35257435,222.3086395,Not Actioned,No Data,NA,,,NA,NA
99-396,U/N Reef (99-396),142.9018555,-10.35701942,18.44017982,Not Actioned,No Data,NA,,,NA,NA
99-397,U/N Reef (99-397),142.2049713,-10.35999966,293.8137207,Not Actioned,No Data,NA,,,NA,NA
99-398,U/N Reef (99-398),143.9332733,-10.36300755,279.5520325,Not Actioned,No Data,NA,,,NA,NA
99-399,U/N Reef (99-399),142.3627625,-10.3681736,46.0842247,Not Actioned,No Data,NA,,,NA,NA
99-523,U/N Reef (99-523),142.4133148,-10.72872162,65.35682678,Not Actioned,No Data,NA,,,NA,NA
99-524,U/N Reef (99-524),142.4202728,-10.73625088,26.76451683,Not Actioned,No Data,NA,,,NA,NA
99-525,U/N Reef (99-525),142.2568665,-10.73745918,8.36252594,Not Actioned,No Data,NA,,,NA,NA
99-526,U/N Reef (99-526),142.4089508,-10.74411583,72.4005661,Not Actioned,No Data,NA,,,NA,NA
99-527,U/N Reef (99-527),142.2510681,-10.74208069,2.72313166,Not Actioned,No Data,NA,,,NA,NA
99-528,U/N Reef (99-528),142.2239075,-10.74445343,86.0775528,Not Actioned,No Data,NA,,,NA,NA
99-529,U/N Reef (99-529),142.3951874,-10.76003361,11.25258923,Not Actioned,No Data,NA,,,NA,NA
99-400,U/N Reef (99-400),142.1200714,-10.37453079,759.1508789,Not Actioned,No Data,NA,,,NA,NA
99-401,U/N Reef (99-401),143.5839844,-10.37177181,1317.47583,Not Actioned,No Data,NA,,,NA,NA
99-402,U/N Reef (99-402),143.9322052,-10.37400913,26.88273621,Not Actioned,No Data,NA,,,NA,NA
99-403,U/N Reef (99-403),143.5580597,-10.37684345,119.6894684,Not Actioned,No Data,NA,,,NA,NA
99-404,U/N Reef (99-404),143.5410156,-10.3779726,286.9110718,Not Actioned,No Data,NA,,,NA,NA
99-405,U/N Reef (99-405),143.9268951,-10.38629723,175.3270569,Not Actioned,No Data,NA,,,NA,NA
99-406,Gubmarau Reef (99-406),143.3199616,-10.38750362,710.1574097,Not Actioned,No Data,NA,,,NA,NA
99-407,U/N Reef (99-407),144.4248352,-10.39163113,13789.87598,Not Actioned,No Data,NA,,,NA,NA
99-530a,U/N Reef (99-530a),142.3721771,-10.75922489,5.70255995,Not Actioned,No Data,NA,,,NA,NA
99-530b,U/N Reef (99-530b),142.3744659,-10.7644434,31.07529259,Not Actioned,No Data,NA,,,NA,NA
99-531,U/N Reef (99-531),142.2134094,-10.76595116,26.55284119,Not Actioned,No Data,NA,,,NA,NA
99-532,U/N Reef (99-532),142.3864899,-10.76795387,21.89026833,Not Actioned,No Data,NA,,,NA,NA
99-533,U/N Reef (99-533),142.3977051,-10.77231026,8.55404758,Not Actioned,No Data,NA,,,NA,NA
99-534,U/N Reef (99-534),142.2162476,-10.79534626,40.76281738,Not Actioned,No Data,NA,,,NA,NA
99-535,U/N Reef (99-535),142.3178558,-10.83879471,34.30228424,Not Actioned,No Data,NA,,,NA,NA
99-536,U/N Reef (99-536),142.3583832,-10.84248734,18.91424561,Not Actioned,No Data,NA,,,NA,NA
99-537,U/N Reef (99-537),142.3482056,-10.84471703,7.02089262,Not Actioned,No Data,NA,,,NA,NA
99-408,U/N Reef (99-408),143.9396668,-10.39590645,706.8334351,Not Actioned,No Data,NA,,,NA,NA
99-409,U/N Reef (99-409),142.1056976,-10.40164375,7.85730267,Not Actioned,No Data,NA,,,NA,NA
99-410,U/N Reef (99-410),142.0880737,-10.40196323,31.6300354,Not Actioned,No Data,NA,,,NA,NA
99-411,U/N Reef (99-411),143.6802673,-10.40426159,1043.907959,Not Actioned,No Data,NA,,,NA,NA
99-412,U/N Reef (99-412),142.1210632,-10.40513325,105.2378693,Not Actioned,No Data,NA,,,NA,NA
99-413,U/N Reef (99-413),143.4900818,-10.40641785,618.2804565,Not Actioned,No Data,NA,,,NA,NA
99-414,U/N Reef (99-414),143.5504456,-10.40884876,1055.773682,Not Actioned,No Data,NA,,,NA,NA
99-415,Susur Reef (99-415),143.2475739,-10.4130106,180.1418304,Not Actioned,No Data,NA,,,NA,NA
99-416,U/N Reef (99-416),142.1941681,-10.42151928,3554.08374,Not Actioned,No Data,NA,,,NA,NA
99-417,U/N Reef (99-417),143.9330139,-10.42653561,1158.90564,Not Actioned,No Data,NA,,,NA,NA
99-418,U/N Reef (99-418),143.7418823,-10.42785358,174.9317474,Not Actioned,No Data,NA,,,NA,NA
99-419,U/N Reef (99-419),143.9097748,-10.43519688,12.16591263,Not Actioned,No Data,NA,,,NA,NA
99-420,U/N Reef (99-420),143.5912018,-10.43987274,346.677887,Not Actioned,No Data,NA,,,NA,NA
99-538,U/N Reef (99-538),142.0252686,-10.84988022,49.5651741,Not Actioned,No Data,NA,,,NA,NA
99-539,U/N Reef (99-539),142.0306702,-10.88249016,136.6035614,Not Actioned,No Data,NA,,,NA,NA
99-540,U/N Reef (99-540),142.340332,-10.88692379,155.5429688,Not Actioned,No Data,NA,,,NA,NA
99-541,U/N Reef (99-541),142.0237579,-10.94591045,367.0067139,Not Actioned,No Data,NA,,,NA,NA
99-542,U/N Reef (99-542),142.0410461,-10.95924282,377.9357605,Not Actioned,No Data,NA,,,NA,NA
99-543,U/N Reef (99-543),142.008194,-10.97213459,151.6690216,Not Actioned,No Data,NA,,,NA,NA
99-545,U/N Reef (99-545),142.0392609,-10.49806881,24.13153839,Not Actioned,No Data,NA,,,NA,NA
99-809,U/N Reef (99-809),143.9584198,-10.68156528,38.48245621,Not Actioned,No Data,NA,,,NA,NA
99-421,U/N Reef (99-421),143.912735,-10.44013119,19.05539322,Not Actioned,No Data,NA,,,NA,NA
99-422,U/N Reef (99-422),143.3813171,-10.44153595,261.3995056,Not Actioned,No Data,NA,,,NA,NA
99-423,U/N Reef (99-423),143.9202271,-10.44725609,116.9883118,Not Actioned,No Data,NA,,,NA,NA
99-424,U/N Reef (99-424),143.4752655,-10.45075321,533.4467163,Not Actioned,No Data,NA,,,NA,NA
99-425,Beresford Shoals (99-425),142.3468628,-10.4510088,817.5513916,Not Actioned,No Data,NA,,,NA,NA
99-426,U/N Reef (99-426),143.4364014,-10.45151424,35.98804474,Not Actioned,No Data,NA,,,NA,NA
99-427,U/N Reef (99-427),142.2048187,-10.45186138,1076.056885,Not Actioned,No Data,NA,,,NA,NA
99-428,U/N Reef (99-428),143.6482697,-10.45269299,1214.461182,Not Actioned,No Data,NA,,,NA,NA
99-429,U/N Reef (99-429),143.9217224,-10.45942211,540.5613403,Not Actioned,No Data,NA,,,NA,NA
99-430,U/N Reef (99-430),142.4435272,-10.46149445,109.2598648,Not Actioned,No Data,NA,,,NA,NA
99-431,U/N Reef (99-431),142.0418549,-10.46810913,23.92203522,Not Actioned,No Data,NA,,,NA,NA
99-432,U/N Reef (99-432),143.9091339,-10.46963501,100.2643204,Not Actioned,No Data,NA,,,NA,NA
99-433,U/N Reef (99-433),142.1680298,-10.47296429,3.86755085,Not Actioned,No Data,NA,,,NA,NA
99-434,U/N Reef (99-434),143.138504,-10.4736433,83.15149689,Not Actioned,No Data,NA,,,NA,NA
99-435,U/N Reef (99-435),143.555603,-10.47472191,129.1284638,Not Actioned,No Data,NA,,,NA,NA
99-436,Au-Masig Reef (99-436),143.291275,-10.47605515,1378.234985,Not Actioned,No Data,NA,,,NA,NA
99-437,U/N Reef (99-437),143.9073639,-10.47798824,269.2731934,Not Actioned,No Data,NA,,,NA,NA
99-438,U/N Reef (99-438),142.259613,-10.47799015,7.56376839,Not Actioned,No Data,NA,,,NA,NA
99-439,Alert Patches (99-439),142.3536072,-10.4849968,415.1164246,Not Actioned,No Data,NA,,,NA,NA
99-440,U/N Reef (99-440),143.6717529,-10.4850235,252.3395844,Not Actioned,No Data,NA,,,NA,NA
